From Date,To Date,KE_PM2.5,KE_PM10,KE_NO2,KE_CO,K_PM2.5,K_PM10,K_NO2,K_CO,VPW_PM2.5,VPW_PM10,VPW_NO2,VPW_CO,D_PM2.5,D_PM10,D_NO2,D_CO,C_PM2.5,C_PM10,C_NO2,C_CO,BKC_PM2.5,BKC_PM10,BKC_NO2,BKC_CO,CE_PM2.5,CE_PM10,CE_NO2,CE_CO,SN_PM2.5,SN_PM10,SN_NO2,SN_CO,CSIA(_PM2.5,CSIA(_PM10,CSIA(_NO2,CSIA(_CO,S_PM2.5,S_PM10,S_NO2,S_CO
11-10-2025 08:00,11-10-2025 09:00,73.51,271.56,17.74,0.64,59.24,132.23,3.47,0.14,49.89,84.88,20.68,0.51,92.37,248.41,13.03,0.9,68.26,175.81,18.5,0.59,69.3,184.07,31.85,0.28,56.99,179.76,37.18,0.45,48.79,173.71,20.18,0.0,36.1,99.69,30.53,0.6,22.47,69.93,14.43,0.3
11-10-2025 09:00,11-10-2025 10:00,79.53,266.57,21.63,0.61,60.5,135.27,4.29,0.24,50.54,85.81,20.69,0.51,58.31,256.44,13.9,0.92,72.19,180.28,16.34,0.59,69.13,172.75,35.16,0.31,61.83,189.27,44.08,0.58,49.52,169.0,18.88,0.0,37.28,102.44,30.43,0.6,15.22,62.48,14.24,0.28
11-10-2025 10:00,11-10-2025 11:00,78.19,198.02,35.41,0.45,65.18,147.02,4.48,0.24,69.0,113.4,23.91,0.51,55.71,264.47,19.69,0.75,71.12,181.66,10.77,0.49,74.36,192.41,36.72,0.27,67.83,205.81,49.83,0.58,49.37,162.38,24.04,0.0,38.98,106.36,30.38,0.59,30.39,56.95,13.97,0.23
11-10-2025 11:00,11-10-2025 12:00,71.32,178.59,41.94,0.39,63.48,142.76,4.43,0.24,70.33,115.53,12.62,0.44,53.11,272.5,17.22,0.65,67.64,174.09,9.52,0.52,73.31,178.23,26.38,0.28,69.13,214.89,41.93,0.49,48.59,161.81,22.83,0.02,40.24,109.34,30.34,0.59,25.73,49.95,14.42,0.22
11-10-2025 12:00,11-10-2025 13:00,70.66,161.74,14.13,0.36,62.94,141.4,3.85,0.18,63.75,105.62,2.94,0.44,67.16,335.25,11.88,0.57,68.52,173.7,20.91,0.6,75.92,160.42,22.39,0.24,69.67,212.13,22.84,0.34,56.81,164.54,19.7,0.01,38.33,104.87,28.56,0.56,23.13,62.28,13.86,0.23
11-10-2025 13:00,11-10-2025 14:00,55.56,141.66,51.3,0.35,66.64,150.51,9.26,0.71,55.62,93.44,4.54,0.52,66.71,326.25,15.64,0.48,74.62,195.3,36.43,0.63,80.05,167.8,17.51,0.21,72.73,212.98,24.161666666666665,0.38,63.32,161.56,19.24,0.01,33.07,92.63,29.79,0.58,16.93,90.63,13.54,0.24
11-10-2025 14:00,11-10-2025 15:00,64.62,130.93,20.4,0.32,84.79,196.05,3.84,0.18,48.75,83.12,9.38,0.43,61.81,318.39,24.18,0.68,67.25,195.42,24.21,0.59,73.8,152.98,16.22,0.21,70.47,217.08,25.483333333333334,0.31,70.43,166.34,35.73,0.15,36.19,99.89,30.18,0.59,19.47,109.08,13.51,0.25
11-10-2025 15:00,11-10-2025 16:00,66.77,128.62,13.673333333333332,0.26,79.56,182.96,5.21,0.31,50.55,85.8,9.32,0.44,51.91,319.63,26.02,0.55,67.118125,196.21,24.53,0.6057575757575757,68.27,132.05,14.67,0.17,59.4,204.69,26.805,0.28,97.54,180.33,33.69,0.04,35.76,98.9,29.36,0.57,14.8,101.34,13.69,0.24
11-10-2025 16:00,11-10-2025 17:00,54.84,130.98,6.946666666666665,0.34,79.10348837209303,181.81883720930233,5.192790697674418,0.3083720930232558,51.3,86.94,3.02,0.45,40.28,310.88,26.19,0.54,66.98625,195.07967741935485,24.85,0.6215151515151515,65.95,118.38,13.49,0.17,54.33,197.13,28.126666666666665,0.33,98.91,186.94,34.09,0.03,35.86,99.12,28.63,0.56,18.64,87.0,14.41,0.25
11-10-2025 17:00,11-10-2025 18:00,57.46,132.85,0.22,0.32,78.64697674418605,180.67767441860465,5.175581395348837,0.3067441860465116,53.82,90.75,12.87,0.43,52.27,317.19,35.71,0.57,66.854375,193.9493548387097,25.17,0.6372727272727272,64.11,122.24,16.54,0.19,56.02,200.1,29.44833333333333,0.35,84.79,188.74,35.5,0.02,35.38,98.01,29.46,0.58,46.6,83.44,14.85,0.27
11-10-2025 18:00,11-10-2025 19:00,59.79,127.04,23.96,0.3,78.19046511627907,179.53651162790698,5.158372093023256,0.30511627906976746,55.7,93.56,24.07,0.5,61.97,334.25,55.12,1.01,66.7225,192.8190322580645,25.490000000000002,0.6530303030303031,59.07,144.1,25.28,0.25,57.68,211.29,30.77,0.53,76.87,200.17,48.91,0.19,39.98,108.71,31.18,0.61,57.67,82.53,15.41,0.28
11-10-2025 19:00,11-10-2025 20:00,66.03,130.15,19.27,0.31,77.7339534883721,178.3953488372093,5.141162790697674,0.30348837209302326,58.12,97.19,24.08,0.5,56.48,372.46,55.72,1.02,66.590625,191.68870967741935,25.810000000000002,0.6687878787878788,59.51,138.57,31.72,0.32,61.03,235.49,72.64,0.72,73.26,218.18,69.72,0.4,41.74,112.84,34.34,0.67,82.29,93.0,17.07,0.3
11-10-2025 20:00,11-10-2025 21:00,65.06,128.7,16.09,0.36,77.27744186046512,177.25418604651162,5.123953488372093,0.30186046511627906,58.29,97.44,24.08,0.5,79.06,381.38,56.98,1.26,66.45875,190.5583870967742,26.130000000000003,0.6845454545454546,62.69,158.52,42.57,0.46,65.18,244.79,81.98,0.88,71.53,222.19,65.7,0.5,43.72,117.45,37.06,0.72,27.84,99.99,18.09,0.31
11-10-2025 21:00,11-10-2025 22:00,70.96,128.66,18.64,0.47,76.82093023255814,176.11302325581397,5.1067441860465115,0.30023255813953487,67.21,110.81,24.07,0.49,96.49,389.17,49.52,1.42,66.326875,189.42806451612904,26.450000000000003,0.7003030303030303,68.09,144.51,47.08,0.55,62.34,241.36,86.7,1.19,70.75,224.48,60.18,0.63,44.26,118.73,40.04,0.78,73.87,96.97,19.35,0.31
11-10-2025 22:00,11-10-2025 23:00,67.14,133.38,19.37,0.61,76.36441860465116,174.9718604651163,5.08953488372093,0.29860465116279067,75.98,123.94,24.06,0.49,97.78,396.94,41.6,2.0,66.195,188.29774193548388,26.770000000000003,0.7160606060606061,75.77,160.66,48.89,0.51,67.05,242.2216666666667,87.64,1.13,66.86,228.33,50.83,0.61,45.59,121.84,38.74,0.76,81.13,103.09,21.05,0.31
11-10-2025 23:00,12-10-2025 00:00,85.71,153.18,17.7,0.86,75.90790697674419,173.83069767441862,5.072325581395349,0.2969767441860465,78.71,128.06,24.06,0.49,97.1,387.22,30.1,2.49,66.063125,187.1674193548387,27.090000000000003,0.7318181818181818,76.45,180.86,50.04,0.55,75.53,243.08333333333334,86.7,1.32,63.72,231.5,56.44,0.74,43.21,116.27,38.88,0.76,59.33,107.95,21.95,0.31
12-10-2025 00:00,12-10-2025 01:00,84.77,176.15,25.53,0.82,75.45139534883721,172.68953488372094,5.055116279069767,0.29534883720930233,82.56,133.81,24.07,0.49,113.78,413.31,25.57,1.63,65.93125,186.03709677419354,27.41,0.7475757575757576,77.39,199.32,48.7,0.67,77.55,243.945,87.28,1.36,76.09,236.83,50.54,0.53,43.06,115.92,38.16,0.75,84.69,106.0,22.81,0.32
12-10-2025 01:00,12-10-2025 02:00,86.24,177.26,21.89,0.78,74.99488372093023,171.54837209302326,5.0379069767441855,0.29372093023255813,84.71,137.06,24.06,0.49,100.255,392.30375,24.09,0.74,65.799375,184.9067741935484,27.73,0.7633333333333334,83.8,207.14,45.71,0.73,80.88,244.80666666666667,83.66,1.18,62.95,230.6,40.66,0.32,44.14,118.44,40.39,0.79,90.47,106.55,23.46,0.33
12-10-2025 02:00,12-10-2025 03:00,102.63,184.96,17.89,0.82,74.53837209302326,170.40720930232558,5.020697674418605,0.29209302325581393,85.0,137.5,24.03,0.49,86.73,371.2975,13.28,0.61,65.6675,183.77645161290323,28.05,0.7790909090909091,92.65,251.05,45.4,0.68,83.03,245.66833333333335,75.0,1.04,54.7,212.54,24.19,0.16,42.23,113.98,36.4,0.71,74.0,86.07,25.18,0.35
12-10-2025 03:00,12-10-2025 04:00,105.95,173.36,14.59,0.82,74.08186046511628,169.2660465116279,5.003488372093023,0.2904651162790698,81.46,132.19,23.98,0.5,69.71,350.29125,13.89,0.84,65.535625,182.64612903225807,28.37,0.7948484848484849,92.28,243.84,40.59,0.39,80.74,246.53,65.45,0.74,28.74,193.22,25.83,0.08,40.34,109.58,35.44,0.7,70.55,79.85,21.64,0.33
12-10-2025 04:00,12-10-2025 05:00,93.09,179.98,14.12,0.82,73.6253488372093,168.12488372093023,4.986279069767442,0.2888372093023256,72.21,118.31,23.97,0.5,70.69,329.28499999999997,13.5,0.65,65.40375,181.5158064516129,28.69,0.8106060606060607,85.94,206.89,38.88,0.38,77.09,234.37,54.9,0.46,46.45,181.78,26.61,0.02,39.58,107.81,34.85,0.68,65.475,73.66999999999999,16.57,0.34
12-10-2025 05:00,12-10-2025 06:00,81.99,192.03,13.22,0.85,73.16883720930232,166.98372093023255,4.9690697674418605,0.2872093023255814,65.46,108.17,24.03,0.49,85.08,308.27875,15.03,0.67,65.271875,180.38548387096773,29.01,0.8263636363636364,88.13,181.08,36.58,0.3,73.2,205.37,37.41,0.31,55.46,177.13,32.15,0.02,38.46,105.2,32.71,0.64,60.4,67.49,15.82,0.34
12-10-2025 06:00,12-10-2025 07:00,90.31,178.23,13.2,0.82,72.71232558139535,165.84255813953487,4.951860465116279,0.2855813953488372,54.05,91.12,24.03,0.49,86.57,287.2725,17.39,0.72,65.14,179.25516129032258,29.330000000000002,0.8421212121212122,84.88,156.0,35.11,0.28,70.44,192.04,37.54,0.25,63.24,182.5,31.61,0.02,38.56,105.43,31.45,0.62,52.8,69.02,15.51,0.35
12-10-2025 07:00,12-10-2025 08:00,81.44,176.38,14.21,0.77,72.25581395348837,164.7013953488372,4.934651162790698,0.283953488372093,51.42,87.12,24.0,0.5,81.68,266.26625,13.65,0.76,65.008125,178.12483870967742,29.650000000000002,0.8578787878787879,74.36,164.3,32.11,0.26,68.3,193.32,37.61,0.33,56.55,183.84,22.89,0.0,34.71,96.45,31.75,0.62,58.6,70.73,15.18,0.34
12-10-2025 08:00,12-10-2025 09:00,78.94,182.94,13.04,0.61,71.7993023255814,163.56023255813955,4.917441860465116,0.28232558139534886,54.83,92.25,20.65,0.5,87.35,245.26,13.13,0.66,64.87625,176.99451612903226,29.970000000000002,0.8736363636363637,71.63,150.88,28.54,0.23,67.62,188.27,33.64,0.43,45.88,169.33,21.2,0.0,33.58,93.81,31.04,0.6,54.0,54.76,14.86,0.31
12-10-2025 09:00,12-10-2025 10:00,69.02,168.69,18.61,0.44,71.34279069767442,162.41906976744187,4.9002325581395345,0.28069767441860466,56.71,95.06,20.71,0.51,89.54,215.38,17.46,0.75,64.744375,175.8641935483871,30.290000000000003,0.8893939393939394,68.99,160.25,29.58,0.19,67.76,187.13,36.89,0.52,49.8,159.31,20.25,0.0,35.58,98.46,30.8,0.6,29.73,36.42,14.86,0.28
12-10-2025 10:00,12-10-2025 11:00,62.55,160.75,30.16,0.37,70.88627906976744,161.2779069767442,4.883023255813954,0.27906976744186046,59.83,99.75,17.47,0.52,93.66,187.57,14.02,0.56,64.6125,174.73387096774192,30.610000000000003,0.9051515151515153,77.33,201.87,32.12,0.15,68.11,187.9,30.84,0.39,50.07,151.02,19.54,0.0,35.12,97.41,28.88,0.56,22.55,33.58,14.6,0.24
12-10-2025 11:00,12-10-2025 12:00,55.34,154.27,37.13,0.37,70.42976744186046,160.1367441860465,4.865813953488372,0.27744186046511626,56.75,95.1,10.46,0.27,88.62,152.86,10.11,0.5,64.480625,173.60354838709677,30.930000000000003,0.9209090909090909,75.18,175.45,28.73,0.11,60.68,185.82,29.07,0.38,45.1,143.72,16.74,0.0,33.96,94.7,28.81,0.56,11.73,34.97,14.5,0.21
12-10-2025 12:00,12-10-2025 13:00,55.7,146.03,42.29,0.41,69.97325581395349,158.99558139534884,4.84860465116279,0.27581395348837207,59.25,98.88,6.35,0.19,69.92,145.45,8.91,0.41,64.34875,172.4732258064516,31.25,0.9366666666666668,74.53,159.24,25.37,0.12,55.8,174.28,26.39,0.34,59.76,144.89,17.14,0.01,35.09,97.34,29.01,0.57,0.87,30.48,14.27,0.2
12-10-2025 13:00,12-10-2025 14:00,58.8,141.17,10.56,0.35,69.51674418604651,157.85441860465116,4.8313953488372094,0.2741860465116279,55.33,93.0,7.75,0.35,64.52,171.2,7.28,0.43,64.216875,171.34290322580645,31.57,0.9524242424242425,72.09,155.98,19.11,0.15,56.17,171.57,28.41,0.39,71.48,142.41,12.6,0.0,33.48,93.57,28.25,0.56,0.53,36.58,13.93,0.21
12-10-2025 14:00,12-10-2025 15:00,55.84,126.26,12.171666666666667,0.28,69.06023255813953,156.71325581395348,4.814186046511628,0.2725581395348837,54.42,91.62,12.64,0.18,61.33,138.73,11.39,0.48,64.08500000000001,170.21258064516127,31.89,0.9681818181818183,70.27,139.72,15.37,0.09,55.57,179.72,31.82,0.45,72.36,136.1,18.54,0.03,32.42,91.1,28.55,0.56,0.7,61.23,13.73,0.23
12-10-2025 15:00,12-10-2025 16:00,53.92,121.58,13.783333333333333,0.24,68.60372093023256,155.5720930232558,4.796976744186046,0.2709302325581395,52.17,88.25,2.02,0.32,64.1,163.42,19.18,0.63,63.953125,169.0822580645161,32.21,0.983939393939394,63.43,111.53,15.82,0.11,58.44,183.4,43.31,0.49,102.83000000000001,142.87,38.16,0.06,33.85,94.45,29.08,0.57,0.87,73.95,13.53,0.24
12-10-2025 16:00,12-10-2025 17:00,58.55,115.11,15.395,0.33,68.14720930232558,154.43093023255813,4.779767441860465,0.26930232558139533,52.42,88.62,6.15,0.44,59.35,191.56,22.11,0.68,63.82125,167.95193548387095,32.53,0.9996969696969698,56.21,93.67,17.66,0.09,60.61,182.45,46.16,0.51,133.3,168.08,37.11,0.07,33.32,93.21,29.86,0.58,0.52,71.01,13.16,0.25
12-10-2025 17:00,12-10-2025 18:00,54.95,109.29,17.006666666666668,0.32,67.6906976744186,153.28976744186048,4.7625581395348835,0.26767441860465113,50.88,86.3,7.85,0.53,61.0,210.41,32.77,0.87,63.689375,166.8216129032258,32.85,1.0154545454545456,57.48,104.91,19.09,0.12,59.25,179.02,50.24,0.49,97.1,193.06,45.3,0.32,34.93,97.15,30.49,0.6,9.795,75.54,13.77,0.28
12-10-2025 18:00,12-10-2025 19:00,50.71,113.08,18.618333333333332,0.32,67.23418604651162,152.14860465116277,4.745348837209302,0.266046511627907,54.25,91.38,14.47,0.52,56.9,223.13,34.51,0.79,63.557500000000005,165.69129032258064,33.17,1.0312121212121212,49.76,104.58,22.55,0.17,52.08,192.74,70.38,0.74,57.01,201.3,29.04,0.02,35.56,98.43,31.8,0.62,19.07,74.45,13.96,0.29
12-10-2025 19:00,12-10-2025 20:00,66.7,115.7,20.23,0.46,66.77767441860465,151.00744186046512,4.728139534883721,0.2644186046511628,53.88,90.81,20.65,0.5,49.73,211.74,47.37,0.98,63.425625000000004,164.56096774193549,33.49,1.046969696969697,50.7,106.28,29.42,0.24,57.79,208.11,72.09,0.79,52.94,194.89,35.51,0.15,34.82,96.71,33.98,0.66,38.47,70.5,15.1,0.28
12-10-2025 20:00,12-10-2025 21:00,61.82,107.36,17.67,0.46,66.32116279069767,149.86627906976744,4.710930232558139,0.2627906976744186,54.42,91.62,20.71,0.5,59.8,218.33,49.28,1.16,63.29375,163.4306451612903,33.81,1.062727272727273,49.78,88.81,34.48,0.28,60.59,203.68,83.7,0.99,54.62,185.29,39.17,0.22,36.26,100.05,35.32,0.69,25.4,69.99,15.32,0.27
12-10-2025 21:00,12-10-2025 22:00,64.06,110.42,17.4,0.49,65.8646511627907,148.72511627906977,4.6937209302325575,0.2611627906976744,56.42,94.62,24.08,0.49,71.69,223.53,55.85,1.8,63.161875,162.30032258064514,34.13,1.0784848484848486,53.03,118.81,48.67,0.42,59.32,199.41,100.28,1.3,61.3,184.3,33.56,0.26,36.5,100.62,37.14,0.73,18.67,67.99,15.22,0.28
12-10-2025 22:00,12-10-2025 23:00,77.21,115.31,20.96,0.58,65.40813953488372,147.5839534883721,4.676511627906977,0.25953488372093025,59.13,98.68,24.08,0.49,73.44,224.16,47.62,2.35,63.03,161.17,34.45,1.0942424242424242,59.06,125.74,54.99,0.51,59.02,213.04,93.16,1.24,71.17,185.68,36.93,0.41,38.83,106.08,37.66,0.74,45.73,64.98,15.41,0.3
12-10-2025 23:00,13-10-2025 00:00,94.62,122.19,19.11,0.72,64.95162790697674,146.4427906976744,4.659302325581395,0.25790697674418606,60.0,100.0,24.07,0.49,73.51666666666667,221.64666666666668,35.6,1.75,67.88,162.48,34.77,1.11,68.03,127.44,51.05,0.55,67.25,232.23,87.34,1.33,86.57,192.04,44.79,0.68,39.98,108.74,39.85,0.78,56.91,67.55,16.36,0.32
13-10-2025 00:00,13-10-2025 01:00,78.8,138.23,26.04,0.76,64.49511627906976,145.30162790697673,4.642093023255814,0.25627906976744186,68.5,112.75,24.05,0.49,73.59333333333333,219.13333333333333,26.41,1.8,68.96,164.38,34.45,1.06,71.75,147.64,47.65,0.96,71.5,223.69,81.49,1.31,130.24,207.8,50.62,0.59,38.03,104.18,44.83,0.88,94.0,100.0,16.91,0.34
13-10-2025 01:00,13-10-2025 02:00,89.47,141.42,22.34,0.91,64.03860465116279,144.16046511627906,4.6248837209302325,0.25465116279069766,75.54,123.31,24.06,0.49,73.67,216.62,22.53,1.53,67.82,145.94,19.71,0.8,74.09,144.4,41.81,0.86,68.38,210.3,78.66,1.62,45.67,202.46,31.63,0.23,38.74,105.86,47.72,0.93,87.0,92.63333333333334,17.72,0.34
13-10-2025 02:00,13-10-2025 03:00,91.08,148.9,22.9,1.06,63.582093023255815,143.01930232558138,4.607674418604651,0.25302325581395346,72.75,119.12,24.06,0.49,70.48,169.2,17.54,1.22,63.39,141.91,17.17,0.74,78.09,170.97,41.96,0.61,63.58,200.39,72.64,1.42,42.87,184.08,30.63,0.15,35.53,98.36,46.3,0.91,80.0,85.26666666666667,19.75,0.35
13-10-2025 03:00,13-10-2025 04:00,95.8,144.77,21.63,1.12,63.12558139534884,141.8781395348837,4.59046511627907,0.2513953488372093,68.17,112.25,24.05,0.49,62.41,148.52,16.39,1.15,56.95,138.46,21.94,0.82,68.56,149.79,36.91,0.55,58.44,179.97,68.67,0.88,39.89,171.3,33.36,0.11,38.38,105.01,41.45,0.82,73.0,77.9,17.32,0.34
13-10-2025 04:00,13-10-2025 05:00,101.97,139.24,18.46,1.07,62.66906976744186,140.73697674418605,4.573255813953488,0.24976744186046512,57.79,96.69,24.03,0.49,61.27,142.86,16.27,0.87,67.58,140.11,23.26,0.79,63.59,150.46,38.2,0.36,59.55,151.53,50.59,0.72,60.3,161.46,27.04,0.02,33.5,92.87,40.36,0.79,65.66,68.87,16.47,0.34
13-10-2025 05:00,13-10-2025 06:00,100.01,132.76,17.98,0.99,62.212558139534885,139.59581395348835,4.5560465116279065,0.24813953488372092,51.88,87.81,24.03,0.49,69.81,136.91,18.63,0.83,68.76,133.62,19.93,0.7,68.36,150.45,34.26,0.31,60.07,133.22,41.51,0.64,58.76,157.57,32.93,0.01,33.85,94.45,34.59,0.68,63.44,66.91333333333334,15.29,0.33
13-10-2025 06:00,13-10-2025 07:00,93.72,131.29,14.18,0.99,61.75604651162791,138.4546511627907,4.538837209302326,0.24651162790697673,56.68,94.98,23.99,0.5,78.31,165.21,18.81,0.89,69.07,134.23,21.34,0.7,72.05,136.68,36.36,0.34,60.5,133.47,52.92,0.56,52.79,154.52,32.04,0.0,32.8,92.0,34.71,0.67,61.22,64.95666666666666,14.6,0.33
13-10-2025 07:00,13-10-2025 08:00,97.05,135.02,13.74,0.91,61.29953488372093,137.31348837209302,4.521627906976744,0.24488372093023256,53.33,90.0,23.99,0.5,67.71,166.06,20.77,0.92,74.72,142.78,28.14,0.8,71.89,116.39,37.66,0.37,62.95,144.62,60.77,0.73,54.08,154.99,29.18,0.0,35.2,97.57,36.09,0.71,59.0,63.0,14.41,0.33
13-10-2025 08:00,13-10-2025 09:00,74.3,137.71,12.76,0.73,60.843023255813954,136.17232558139534,4.504418604651162,0.2432558139534884,49.58,84.38,23.99,0.51,77.9,182.5,22.74,0.78,70.41,155.33,25.24,0.77,70.02,146.55,41.72,0.36,60.96,157.56,45.85,0.51,56.36,160.23,28.29,0.0,36.12,99.74,33.75,0.66,50.94,62.64,14.07,0.29
13-10-2025 09:00,13-10-2025 10:00,73.96,216.62,22.48,0.7,60.38651162790698,135.03116279069766,4.4872093023255815,0.2416279069767442,47.58,81.38,24.02,0.51,95.4,165.74,24.85,0.84,66.76,161.96,23.59,0.78,72.69,142.51,38.43,0.3,59.79,163.2,51.63,0.65,59.99,157.74,26.06,0.0,34.38,95.67,34.69,0.68,14.0,25.28,14.07,0.26
13-10-2025 10:00,13-10-2025 11:00,54.66,385.71,39.16,0.58,59.93,133.89,4.47,0.24,54.79,92.14,14.3,0.52,84.87,139.49,22.77,0.82,69.55,158.02,19.42,0.7,74.18,151.01,33.9,0.22,63.83,167.35,54.62,0.64,68.8,150.21,27.04,0.0,35.4,98.05,33.17,0.65,15.73,29.57,14.13,0.23
13-10-2025 11:00,13-10-2025 12:00,46.97,194.09,31.48,0.47,57.02,126.62,4.27,0.22,61.54,102.29,4.59,0.52,64.72,208.29,15.93,0.91,80.21,146.13,14.7,0.66,67.33,151.58,29.55,0.21,68.38,187.21,47.43,0.56,69.02,147.19,24.29,0.0,35.34,97.91,32.59,0.64,14.55,37.03,13.93,0.2
13-10-2025 12:00,13-10-2025 13:00,60.32,132.29,61.52,0.42,56.15,124.43,4.81,0.27,52.38,88.56,2.92,0.44,55.47,222.96,11.68,0.52,72.02,152.85,19.47,0.65,67.67,116.19,24.81,0.17,72.04,168.19,42.44,0.49,98.09,138.09,21.38,0.02,35.3,97.82,31.21,0.61,25.73,38.74,14.07,0.22
13-10-2025 13:00,13-10-2025 14:00,61.73,132.53,61.97,0.36,60.38,135.01,3.94,0.18,45.17,77.75,6.19,0.44,45.83,216.2,17.2,0.4,66.55,152.38,32.12,0.73,60.97,95.39,18.74,0.1,74.9925,162.95499999999998,36.81,0.43,98.09,115.81,23.42,0.01,33.8,94.32,30.53,0.6,26.0,230.0,13.81,0.23
13-10-2025 14:00,13-10-2025 15:00,69.33,135.61,17.02,0.24,60.56583333333334,135.47472222222223,4.010833333333333,0.1872222222222222,43.29,74.94,6.14,0.43,55.75,233.13,21.18,0.51,70.69,143.15,25.04,0.56,61.55,142.65,17.12,0.08,77.945,157.72,43.86,0.41,110.25,118.71,38.35,0.18,32.3,90.82,30.37,0.59,21.67,210.79,13.96,0.22
13-10-2025 15:00,13-10-2025 16:00,73.58,136.72,3.87,0.23,60.751666666666665,135.93944444444443,4.081666666666667,0.19444444444444445,46.54,79.81,2.96,0.44,34.01,225.56,27.03,0.3,62.39,143.1,35.05,0.51,63.2,154.6,18.85,0.06,80.8975,152.485,33.99,0.24,122.41,144.24,41.61,0.08,32.04,90.22,29.35,0.57,62.02,192.0,13.44,0.22
13-10-2025 16:00,13-10-2025 17:00,63.29,129.82,7.18,0.39,60.9375,136.40416666666667,4.1525,0.20166666666666666,52.23,88.35,9.3,0.44,46.58,243.13,30.48,0.95,65.89,142.43,43.52,0.57,54.51,123.77,20.26,0.14,83.85,147.25,47.5,0.32,134.57,153.67,37.2,0.02,36.8,99.8,28.69,0.56,67.33,175.32,14.9,0.23
13-10-2025 17:00,13-10-2025 18:00,59.25,131.08,30.6,0.37,61.123333333333335,136.86888888888888,4.223333333333334,0.20888888888888887,45.5,78.25,9.33,0.45,64.43,243.35277777777776,39.58,1.08,65.7,133.76,33.15,0.65,54.63,119.53,23.19,0.21,74.03,155.19,64.88,0.49,109.02,155.6,32.09,0.01,32.38,91.04,29.91,0.59,71.47,165.57,16.03,0.23
13-10-2025 18:00,13-10-2025 19:00,54.09,135.25,27.61,0.41,61.30916666666667,137.3336111111111,4.2941666666666665,0.21611111111111111,45.54,78.33,11.06,0.52,58.92,243.57555555555555,50.06,1.22,56.9,128.69,36.62,0.79,50.3,108.32,29.96,0.3,73.55,156.53,96.6,0.74,80.74,158.41,38.76,0.0,32.48,91.23,32.56,0.64,72.86,181.6,17.3,0.25
13-10-2025 19:00,13-10-2025 20:00,57.99,141.24,19.69,0.43,61.495000000000005,137.79833333333332,4.365,0.22333333333333333,51.23,86.88,20.74,0.5,58.4,243.79833333333332,62.52,1.5,57.1,128.33,46.34,0.99,44.91,125.46,36.83,0.38,72.9,185.05,114.83,1.09,68.02,162.73,47.96,0.1,34.93,96.98,34.81,0.68,88.55,200.6,17.59,0.25
13-10-2025 20:00,13-10-2025 21:00,60.9,138.17,15.87,0.45,61.68083333333333,138.26305555555555,4.435833333333333,0.23055555555555557,57.25,95.88,24.09,0.5,58.56,244.0211111111111,72.71,1.81,60.91,133.36,51.26,1.13,45.18,102.1,43.79,0.48,70.96,191.81,96.5,0.93,67.87,171.6,45.75,0.18,35.3,97.82,36.39,0.71,105.45,213.03,18.43,0.26
13-10-2025 21:00,13-10-2025 22:00,58.72,136.83,15.6,0.5,61.86666666666667,138.72777777777776,4.506666666666667,0.23777777777777778,63.25,104.88,24.08,0.49,86.41,244.24388888888888,60.59,2.07,57.0,136.97,50.23,1.24,49.91,98.29,57.25,0.6,70.67,188.26,106.07,1.2,69.38,172.59,44.96,0.3,36.6,100.84,39.8,0.78,111.47,218.51,17.88,0.29
13-10-2025 22:00,13-10-2025 23:00,63.85,150.08,14.76,0.69,62.0525,139.1925,4.5775,0.245,67.83,111.77,24.08,0.49,91.32,244.46666666666667,46.33,2.6,66.07,145.97,50.42,1.35,61.55,166.86,60.37,0.58,78.45,221.42,102.25,1.22,69.49,180.0,48.82,0.36,39.13,106.78,38.09,0.75,140.0,218.99,16.71,0.3
13-10-2025 23:00,14-10-2025 00:00,73.38,171.21,12.87,0.84,62.23833333333333,139.65722222222223,4.648333333333333,0.25222222222222224,71.83,117.73,24.07,0.49,93.56,244.68944444444443,39.0,2.35,72.37,153.94,48.92,1.28,70.93,146.06,60.82,1.01,83.13,210.24,100.06,1.03,73.31,193.63,54.0,0.49,35.87,99.15,38.44,0.75,137.07,197.28,16.74,0.31
14-10-2025 00:00,14-10-2025 01:00,78.44,184.35,30.1,0.86,62.424166666666665,140.12194444444444,4.719166666666666,0.2594444444444445,78.64,128.03,24.06,0.49,95.8,244.91222222222223,32.48,2.0,73.36,157.18,36.22,1.07,76.5,181.42,56.61,0.78,82.69,209.28,105.65,1.16,74.69,194.11,40.89,0.26,37.12,102.05,43.0,0.84,154.14,307.36,19.83,0.33
14-10-2025 01:00,14-10-2025 02:00,75.89,190.13,24.97,0.98,62.61,140.58666666666667,4.79,0.26666666666666666,80.29,130.44,24.07,0.49,85.07,245.135,27.98,1.6,68.67,147.8,23.91,0.91,78.84,209.41,47.4,0.87,79.48,197.79,92.79,1.29,75.92,182.49,32.33,0.13,37.4,102.72,42.23,0.83,183.87,360.68,18.59,0.34
14-10-2025 02:00,14-10-2025 03:00,81.03,195.94,7.04,1.04,62.795833333333334,141.05138888888888,4.860833333333334,0.2738888888888889,86.35,139.56,14.3,0.51,81.75,245.35777777777776,24.62,1.52,71.7,145.97,18.22,0.83,85.65,242.44,49.1,0.59,79.25,182.87,87.14,1.11,66.75,165.09,26.9,0.06,38.7,105.74,42.11,0.83,138.6,270.4,17.14,0.33
